Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Bulgarian Split Squat",3,20.0,12,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Bulgarian Split Squat",4,20.0,10,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Calf Press on Seated Leg Press",1,120.0,14,0,0,"",,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Calf Press on Seated Leg Press",2,120.0,13,0,0,,,9
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Calf Press on Seated Leg Press",3,105.0,13,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",1,25.0,6,0,0,"",,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",2,30.0,12,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",3,30.0,10,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",4,30.0,10,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Leg Extension (Machine)",1,74.99999999999999,14,0,0,"","",
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Leg Extension (Machine)",2,74.99999999999999,14,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Leg Extension (Machine)",3,80.0,11,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Squat (Barbell)",1,155.0,5,0,0,"",,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Squat (Barbell)",2,155.0,6,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Squat (Barbell)",3,155.0,5,0,0,,,8.5
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Romanian Deadlift (Barbell)",1,135.0,5,0,0,"",,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Romanian Deadlift (Barbell)",2,135.0,12,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Romanian Deadlift (Barbell)",3,135.0,10,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Bulgarian Split Squat",1,0.0,5,0,0,"",,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Bulgarian Split Squat",2,15.0,5,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Bulgarian Split Squat",3,20.0,12,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Bulgarian Split Squat",4,20.0,10,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Calf Press on Seated Leg Press",1,120.0,14,0,0,"",,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Calf Press on Seated Leg Press",2,120.0,13,0,0,,,9
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Calf Press on Seated Leg Press",3,105.0,13,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",1,25.0,6,0,0,"",,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",2,30.0,12,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",3,30.0,10,0,0,,,
2022-08-11 10:35:44,"Morning Workout",10h 17m,"Seated Overhead Press (Dumbbell)",4,30.0,10,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Pec Deck (Machine)",1,74.99999999999999,12,0,0,"","",
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Pec Deck (Machine)",2,74.99999999999999,12,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Pec Deck (Machine)",3,74.99999999999999,12,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Bench Press (Barbell)",1,120.0,5,0,0,"",,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Bench Press (Barbell)",2,120.0,6,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Bench Press (Barbell)",3,120.0,5,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Chest Supported Row",1,25.0,8,0,0,"",,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Chest Supported Row",2,45.0,6,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Chest Supported Row",3,60.0,6,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Chest Supported Row",4,60.0,6,0,0,,,9
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Incline Bench Press (Dumbbell)",1,25.0,10,0,0,"",,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Incline Bench Press (Dumbbell)",2,30.0,10,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Incline Bench Press (Dumbbell)",3,35.0,8,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Incline Bench Press (Dumbbell)",4,35.0,8,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Lat Pulldown (Cable)",1,74.99999999999999,8,0,0,"",,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Lat Pulldown (Cable)",2,60.0,10,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Lat Pulldown (Cable)",3,60.0,10,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Lat Pulldown (Cable)",4,60.0,10,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Incline Curl (Dumbbell)",1,15.0,12,0,0,"",,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Incline Curl (Dumbbell)",2,15.0,10,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Incline Curl (Dumbbell)",3,15.0,9,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Tricep Extension Rope",1,40.0,18,0,0,"",,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Tricep Extension Rope",2,40.0,15,0,0,,,
2022-08-12 10:58:24,"Morning Workout",1h 14m,"Tricep Extension Rope",3,40.0,12,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Deadlift (Barbell)",1,225.0,4,0,0,"","",
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Deadlift (Barbell)",2,245.00000000000003,3,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Deadlift (Barbell)",3,225.0,3,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Hack Squat",1,45.0,6,0,0,"",,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Hack Squat",2,80.0,3,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Hack Squat",3,55.0,12,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Hack Squat",4,55.0,12,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Seated Leg Curl (Machine)",1,120.0,15,0,0,"",,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Seated Leg Curl (Machine)",2,120.0,12,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Seated Leg Curl (Machine)",3,120.0,11,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Seated Calf Raise (Plate Loaded)",1,45.0,12,0,0,"",,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Seated Calf Raise (Plate Loaded)",2,45.0,10,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Seated Calf Raise (Plate Loaded)",3,45.0,8,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Lateral Raise (Machine)",1,30.0,15,0,0,"",,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Lateral Raise (Machine)",2,30.0,14,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"Lateral Raise (Machine)",3,30.0,14,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"High To Low Rear Delt Fly",1,0.0,15,0,0,"",,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"High To Low Rear Delt Fly",2,0.0,13,0,0,,,
2022-08-14 14:24:04,"Afternoon Workout",4h 1m,"High To Low Rear Delt Fly",3,0.0,13,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Hammer Strength Lat Pulldown",1,35.0,5,0,0,"","",
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Hammer Strength Lat Pulldown",2,35.0,12,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Hammer Strength Lat Pulldown",3,35.0,12,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Pull Up",1,0.0,6,0,0,"",,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Pull Up",2,10.0,7,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Pull Up",3,10.0,6,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Lat Pullover",1,60.0,17,0,0,"",,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Lat Pullover",2,70.0,12,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Lat Pullover",3,70.0,10,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Bench Press (Dumbbell)",1,30.0,6,0,0,"",,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Bench Press (Dumbbell)",2,40.0,5,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Bench Press (Dumbbell)",3,50.0,8,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Bench Press (Dumbbell)",4,50.0,6,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Hammer Strength Chest Press",1,25.0,12,0,0,"",,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Hammer Strength Chest Press",2,25.0,11,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Hammer Strength Chest Press",3,25.0,10,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Preacher Curl (Barbell)",1,40.0,13,0,0,"",,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Preacher Curl (Barbell)",2,40.0,13,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Preacher Curl (Barbell)",3,40.0,11,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Seated Tricep Extension (Single Arm)",1,12.0,17,0,0,"",,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Seated Tricep Extension (Single Arm)",2,12.0,14,0,0,,,
2022-08-15 11:01:49,"Morning Workout",1h 6m,"Seated Tricep Extension (Single Arm)",3,12.0,13,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Leg Extension (Machine)",1,74.99999999999999,14,0,0,"","",
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Leg Extension (Machine)",2,74.99999999999999,14,0,0,,,8.5
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Leg Extension (Machine)",3,74.99999999999999,12,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Squat (Barbell)",1,155.0,7,0,0,"",,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Squat (Barbell)",2,155.0,5,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Squat (Barbell)",3,155.0,6,0,0,,,8.5
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Romanian Deadlift (Barbell)",1,95.0,6,0,0,"",,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Romanian Deadlift (Barbell)",2,135.0,10,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Romanian Deadlift (Barbell)",3,135.0,8,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Bulgarian Split Squat",1,0.0,5,0,0,"",,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Bulgarian Split Squat",2,20.0,8,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Bulgarian Split Squat",3,20.0,12,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Calf Press on Seated Leg Press",1,110.0,18,0,0,"",,9
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Calf Press on Seated Leg Press",2,110.0,16,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Calf Press on Seated Leg Press",3,110.0,15,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Seated Overhead Press (Dumbbell)",1,20.0,6,0,0,"",,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Seated Overhead Press (Dumbbell)",2,25.0,4,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Seated Overhead Press (Dumbbell)",3,30.0,9,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Seated Overhead Press (Dumbbell)",4,30.0,10,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Seated Overhead Press (Dumbbell)",5,30.0,8,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Lateral Raise (Dumbbell)",1,10.0,12,0,0,"",,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Lateral Raise (Dumbbell)",2,10.0,12,0,0,,,
2022-08-17 11:30:19,"Morning Workout",1h 19m,"Lateral Raise (Dumbbell)",3,10.0,12,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Pec Deck (Machine)",1,74.99999999999999,15,0,0,"","",
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Pec Deck (Machine)",2,90.0,11,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Pec Deck (Machine)",3,90.0,8,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Bench Press (Barbell)",1,120.0,5,0,0,"",,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Bench Press (Barbell)",2,120.0,5,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Bench Press (Barbell)",3,120.0,4,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Chest Supported Row",1,25.0,8,0,0,"",,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Chest Supported Row",2,45.0,3,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Chest Supported Row",3,60.0,7,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Chest Supported Row",4,60.0,7,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Incline Bench Press (Dumbbell)",1,25.0,8,0,0,"",,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Incline Bench Press (Dumbbell)",2,30.0,5,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Incline Bench Press (Dumbbell)",3,35.0,9,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Incline Bench Press (Dumbbell)",4,35.0,9,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Lat Pulldown (Cable)",1,74.99999999999999,8,0,0,"",,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Lat Pulldown (Cable)",2,74.99999999999999,12,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Lat Pulldown (Cable)",3,74.99999999999999,12,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Incline Curl (Dumbbell)",1,15.0,12,0,0,"",,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Incline Curl (Dumbbell)",2,15.0,10,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Incline Curl (Dumbbell)",3,15.0,10,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Tricep Extension Rope",1,50.0,14,0,0,"",,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Tricep Extension Rope",2,50.0,12,0,0,,,
2022-08-18 11:07:10,"Morning Workout",9h 44m,"Tricep Extension Rope",3,50.0,10,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Deadlift (Barbell)",1,235.0,3,0,0,"","",8
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Deadlift (Barbell)",2,235.0,3,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Deadlift (Barbell)",3,235.0,1,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Hack Squat",1,45.0,6,0,0,"",,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Hack Squat",2,45.0,12,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Hack Squat",3,45.0,9,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Seated Leg Curl (Machine)",1,100.0,14,0,0,"",,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Seated Leg Curl (Machine)",2,100.0,14,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Seated Leg Curl (Machine)",3,100.0,12,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Romanian Deadlift (Dumbbell)",1,45.0,15,0,0,"Grip strength failing",,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Romanian Deadlift (Dumbbell)",2,45.0,12,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Seated Calf Raise (Plate Loaded)",1,45.0,12,0,0,"",,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Seated Calf Raise (Plate Loaded)",2,45.0,6,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Seated Calf Raise (Plate Loaded)",3,45.0,6,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Lateral Raise (Machine)",1,30.0,12,0,0,"",,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Lateral Raise (Machine)",2,30.0,15,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"Lateral Raise (Machine)",3,30.0,14,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"High To Low Rear Delt Fly",1,0.0,15,0,0,"",,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"High To Low Rear Delt Fly",2,0.0,14,0,0,,,
2022-08-21 10:38:01,"Morning Workout",1h 7m,"High To Low Rear Delt Fly",3,0.0,12,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Hammer Strength Lat Pulldown",1,35.0,12,0,0,"","",
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Hammer Strength Lat Pulldown",2,35.0,12,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Hammer Strength Lat Pulldown",3,35.0,12,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Pull Up",1,0.0,6,0,0,"",,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Pull Up",2,10.0,7,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Pull Up",3,10.0,5,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Bench Press (Dumbbell)",1,30.0,7,0,0,"",,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Bench Press (Dumbbell)",2,40.0,3,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Bench Press (Dumbbell)",3,45.0,10,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Bench Press (Dumbbell)",4,45.0,10,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Lat Pullover",1,70.0,10,0,0,"",,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Lat Pullover",2,30.0,12,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Lat Pullover",3,30.0,12,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Hammer Strength Chest Press",1,25.0,12,0,0,"",,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Hammer Strength Chest Press",2,25.0,13,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Hammer Strength Chest Press",3,25.0,11,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Seated Tricep Extension (Single Arm)",1,12.0,17,0,0,"",,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Seated Tricep Extension (Single Arm)",2,12.0,14,0,0,,,
2022-08-22 11:02:20,"Morning Workout",1h 38m,"Seated Tricep Extension (Single Arm)",3,12.0,14,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Leg Extension (Machine)",1,74.99999999999999,17,0,0,"","",
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Leg Extension (Machine)",2,74.99999999999999,17,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Leg Extension (Machine)",3,74.99999999999999,17,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Squat (Barbell)",1,160.0,6,0,0,"",,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Squat (Barbell)",2,160.0,5,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Squat (Barbell)",3,160.0,4,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Romanian Deadlift (Barbell)",1,135.0,12,0,0,"",,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Romanian Deadlift (Barbell)",2,135.0,12,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Bulgarian Split Squat",1,0.0,5,0,0,"",,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Bulgarian Split Squat",2,25.0,10,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Bulgarian Split Squat",3,25.0,12,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Calf Press on Seated Leg Press",1,110.0,20,0,0,"",,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Calf Press on Seated Leg Press",2,110.0,17,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Calf Press on Seated Leg Press",3,110.0,16,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Seated Overhead Press (Dumbbell)",1,20.0,6,0,0,"",,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Seated Overhead Press (Dumbbell)",2,25.0,4,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Seated Overhead Press (Dumbbell)",3,30.0,10,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Seated Overhead Press (Dumbbell)",4,30.0,9,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Seated Overhead Press (Dumbbell)",5,30.0,7,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Lateral Raise (Dumbbell)",1,10.0,12,0,0,"",,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Lateral Raise (Dumbbell)",2,10.0,12,0,0,,,
2022-08-24 11:10:16,"Morning Workout",3h 26m,"Lateral Raise (Dumbbell)",3,10.0,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Pec Deck (Machine)",1,74.99999999999999,15,0,0,"","",
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Pec Deck (Machine)",2,90.0,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Pec Deck (Machine)",3,90.0,9,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Bench Press (Barbell)",1,120.0,5,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Bench Press (Barbell)",2,120.0,5,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Bench Press (Barbell)",3,120.0,5,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",1,45.0,5,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",2,50.0,4,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",3,60.0,7,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",4,60.0,7,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",1,25.0,8,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",2,30.0,8,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",3,35.0,10,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",4,35.0,9,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Lat Pulldown (Cable)",1,74.99999999999999,12,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Lat Pulldown (Cable)",2,74.99999999999999,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Lat Pulldown (Cable)",3,74.99999999999999,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Curl (Dumbbell)",1,15.0,15,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Curl (Dumbbell)",2,15.0,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Curl (Dumbbell)",3,15.0,11,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Tricep Cable Extension (Single Arm)",1,0.0,12,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Tricep Cable Extension (Single Arm)",2,0.0,13,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Tricep Cable Extension (Single Arm)",3,0.0,13,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Pec Deck (Machine)",1,74.99999999999999,15,0,0,"","",
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Pec Deck (Machine)",2,90.0,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Pec Deck (Machine)",3,90.0,9,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Bench Press (Barbell)",1,120.0,5,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Bench Press (Barbell)",2,120.0,5,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Bench Press (Barbell)",3,120.0,5,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",1,45.0,5,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",2,50.0,4,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",3,60.0,7,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Chest Supported Row",4,60.0,7,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",1,25.0,8,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",2,30.0,8,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",3,35.0,10,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Bench Press (Dumbbell)",4,35.0,9,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Lat Pulldown (Cable)",1,74.99999999999999,12,0,0,"",,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Lat Pulldown (Cable)",2,74.99999999999999,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Lat Pulldown (Cable)",3,74.99999999999999,12,0,0,,,
2022-08-25 10:11:32,"Morning Workout",1h 19m,"Incline Curl (Dumbbell)",1,15.0,15,0,0,"",,
